"noIBD_FC1_est1","noIBD_FC1_est2","noIBD_FC2_est1","noIBD_FC2_est2","IBD_FC1_est1","IBD_FC1_est2","IBD_FC2_est1","IBD_FC2_est2"
3.66209673451699,1.17466857060738,4.42999515514857,1.2496236019257,2.22983825012725,653.868852579131,2.10548321223273,596.927233458257
3.69173373408044,1.20650468332608,4.18878297668967,1.25040932644657,1.8000418135832,583.127618461102,1.722448134249,534.573559751734
3.70156284176258,1.24384359396224,4.52244166524299,1.23664611340172,1.68312814821009,585.329831707501,1.4594865980667,490.887980521272
3.715570669401,1.20735524618511,4.29160334891891,1.23948505464729,1.81023016824828,606.056999487479,1.91511178560916,570.340614283841
3.71287869053418,1.23529667635069,4.40937587317489,1.30112760798914,1.9548543655274,600.178613443484,1.92270225080473,542.164251606599
3.72218864772789,1.17228619072234,4.32972020943386,1.17913196565488,1.68467827577719,588.162798747711,1.77920038586821,544.598102016515
3.66766308670896,1.16461937062246,4.49193428389752,1.12618100549126,1.86725269747735,597.464314177631,1.9062999203615,563.975917303533
3.68974159908693,1.2262200673897,4.4218365062009,1.3053655646612,2.3359218685614,655.954269573486,1.77002931239729,549.75185483038
3.68397764418137,1.21201272532631,4.23349499394602,1.15727501220778,1.6477835484134,580.699670095016,1.87605304016703,538.562365247666
3.67902447985869,1.22631798259841,4.3187567657698,1.38677909705033,1.80639222223945,606.184303343838,1.7847102421314,518.044098172359
3.75915102850388,1.22796109405341,4.35117742609762,1.33777448068293,1.6397374891811,560.374292467807,1.77236062671488,552.124385383672
3.68896323782455,1.24370231257937,4.31329121939607,1.25412707235083,1.99249605140839,610.268357677972,1.88763031133263,547.922462467867
3.74266324172598,1.2270016341076,4.29444108388543,1.15980769370842,2.04194396228348,639.632769842773,1.79932470481259,556.754971830596
3.69836454783644,1.25222337672874,4.53353651121184,1.14533908175589,1.895089126219,596.901500569495,1.61696137412052,454.890524570487
3.70243679498726,1.18425031935212,4.24239113933209,1.15855607340193,1.74755046502728,582.887813962164,1.67364667279875,503.262789832201
3.68014425592501,1.24230011854146,4.39143339438449,1.28958570337242,1.75797715753338,589.609623074001,1.9875733771839,535.723076281073
3.72564296467492,1.27249193115509,4.27708744616888,1.28062460798162,1.67694255026587,601.703640372539,1.76023171407108,562.541046747134
3.67961853539903,1.2515043112223,4.53750454650101,1.20454717044791,1.86915716571342,602.959376381945,1.62459522972956,464.097521174116
3.60879062009853,1.2208511264874,4.44809678027178,1.23415998688603,1.91674062752812,628.753004197867,1.68023804366537,498.199135063767
3.76005460849585,1.17441467174252,4.3119672349603,1.2767362386028,1.46758741647997,567.882158042012,1.79108844765536,472.569079739367
3.74446103737087,1.27860440863675,4.42860557603745,1.13556231180267,2.02115873453508,641.782352872848,1.87306227906107,535.51053567784
3.75956697475841,1.20619789469858,4.28952747711498,1.18216923611323,1.85754400311913,588.51950484892,1.5233186863472,422.900340422504
3.74180284506978,1.19682019294393,4.36452810703402,1.26530004722305,1.58001439601631,576.137890890211,1.89356440522401,571.341964554338
3.71085595924771,1.27713455093379,4.52854297914811,1.27017410978826,1.68620705697201,544.707517901676,1.82723126567374,522.829210448352
3.75289183607644,1.22707687561176,4.49419365465146,1.22527847639581,2.18774868352203,658.784702819366,1.94084553085527,535.425303530856
3.72472407047739,1.29021203501394,4.41664762966585,1.32004699460419,1.60758649551514,541.27033408022,1.9420770427591,590.044687235993
3.70909283275538,1.18476637545547,4.39241897071531,1.31133046721147,1.7648726111996,588.151082553801,1.68300132526267,481.648592326097
3.73894150107719,1.20002157587969,4.28995779539438,1.23545580845057,1.8236033701622,591.39105655407,1.984153527101,536.546947103638
3.62726784121516,1.22441970953303,4.47962289265551,1.20184083109696,1.57679991525051,550.875028512442,1.86527210995615,541.833843367968
3.69723016552468,1.28069650154391,4.47228486167538,1.23185268878023,1.63731041929026,582.229085669226,1.64437490349955,482.790235987969
3.76606992535595,1.21582512552755,4.45741742372156,1.210790342653,1.62932178408879,545.522939200083,1.79036495906228,531.454844734906
3.74032497212134,1.18927767706636,4.5027476589688,1.25244826681171,1.85670083513741,605.85929035409,1.86809208221884,556.304848586487
3.70178358098091,1.22482490501866,4.37214778655233,1.3354601293913,1.74950352258926,591.629385928968,1.82158418886546,541.038923149471
3.7711753686125,1.29219915784291,4.43347048995869,1.21629335435204,1.62525316986977,549.451312062258,1.79140781482806,479.773751408923
3.64116884210531,1.20031591046948,4.44022071780632,1.32819485424781,2.20563987009652,638.539395979579,1.74764852399239,529.514470801318
3.66884876152084,1.23268847135732,4.51774088919327,1.1568949689147,1.49101287713558,509.221512035363,2.31773132977616,613.804891798473
3.66587677940113,1.2469419965093,4.37046757868209,1.4050481971391,1.82197461594317,593.310911645307,1.73793498292459,523.724422179883
3.66913506257288,1.19258049175827,4.35955235777775,1.21159682105434,2.16485867888768,632.293072195315,1.72267292244406,524.795598445609
3.7848343130199,1.27063927350721,4.4447235368275,1.26427779969702,1.73422540161663,575.388427414297,1.84602288275,552.820336824738
3.65214947905015,1.16741897055414,4.36819163980265,1.22985020534717,1.68559860242639,563.517908223751,1.66770839712572,497.516656521239
3.72088165775702,1.21730612819839,4.39376240399934,1.1448157900403,1.83680032839875,584.454361194772,1.75004791334434,484.087390827405
3.66420202885106,1.26963456239806,4.45077221186586,1.17029237258899,2.1230148405717,636.157617099281,1.68716691760702,472.948845636312
3.70301397794767,1.18970674115934,4.56648160628658,1.34968988774457,1.82288608054352,619.011790941266,1.85681226939655,545.688889598219
3.69641503345133,1.21216508136602,4.63465406624274,1.19009210105085,1.64274489325539,557.821298542765,1.82600745024613,527.56551218072
3.70011698254401,1.20602650644755,4.35156871354923,1.23116636061101,1.98694700238745,631.712537648597,1.53887555348803,430.866416583848
3.76499152435389,1.23273233644561,4.26298003014866,1.28400087041514,1.92335705537526,598.559553496304,1.67052669579028,459.902906751961
3.7147940956381,1.16439232071253,4.41370466951421,1.29085576499803,1.54916905043903,553.940690646683,1.96231888340745,570.255878480142
3.65881267792479,1.21459170737097,4.60700564408346,1.21584653662022,1.70628380627307,603.948040488838,1.67712670809967,506.336233242794
3.70711297540608,1.17848029034521,4.39332834974468,1.30983560194394,1.57287288970374,568.460215188578,1.75885815001285,516.803891052211
3.71121591396159,1.25400221459689,4.48248864149041,1.18854181969901,1.89870283559469,619.447171299502,1.66192399960126,501.060632107388
3.66325350198394,1.20216074647268,4.38532832408881,1.11526518046144,1.83359203534617,585.492390782119,1.742489880567,493.893657947715
3.66975821646403,1.19042147144925,4.33938171399886,1.20053000706584,2.0985090210464,633.630336873686,1.7235400010402,524.393325628451
3.70855981568977,1.19640101489075,4.53609829358334,1.26957850499418,1.7789110943237,604.323131145057,1.83123981461659,513.341062176521
3.71121224222082,1.30680167547629,4.4813949331973,1.19246043811201,1.81802119056634,615.889813280737,1.77241509912703,497.088152225292
3.70302878276341,1.23213849427706,4.46116903413547,1.21589757165552,2.11774586699433,633.809211632579,1.72439399676259,480.083661759983
3.66509492671176,1.25504268992374,4.39628815229246,1.29134499984672,1.98889640723876,618.703991139741,1.5604118263042,483.055712750458
3.6976729832268,1.27008758149025,4.45647105235992,1.22052636660049,2.20776437776356,656.484242870141,1.98604749113285,557.314636648535
3.72317428569795,1.24816098291416,4.41540958745339,1.23699993795697,1.58681944736361,491.202451910487,1.51794572266261,464.144589681614
3.70847303228276,1.12244978581089,4.32372806370577,1.28178204531943,1.70344683455607,596.235946904138,1.64691498149184,507.608821740021
3.70874482751041,1.2041173467242,4.65262157429574,1.30325235426516,1.64008663801349,591.13232946865,1.85735020913575,504.862070507341
3.69205958058311,1.21123322635591,4.47148902297054,1.27322391483616,1.53865957597367,546.618732499931,1.70367559653231,479.42541774835
3.65389544921988,1.24447126736394,4.3734084199979,1.28015930290606,1.93421820248553,620.692370536547,1.65422548120108,509.412082458588
3.64765211797728,1.16256439138642,4.40531332323768,1.3051981885962,1.74477395560244,557.211149135143,1.77482607536828,551.172642342346
3.72168663330998,1.23208145974957,4.5328681420465,1.25652065845584,1.56188266114035,541.901708434681,2.05819858587546,584.900193061189
3.71805508993056,1.14757652593516,4.44934025728262,1.20651805896592,1.98361868626189,627.962280706137,1.71189949459981,531.789909330032
3.67257583095047,1.21494381786239,4.45563676077012,1.30316712946383,1.46346710858651,532.735198224738,1.74809176237745,522.1244281024
3.63439564825731,1.23970106612741,4.39859751088802,1.30842889733267,2.02967420993168,638.705096594493,1.64337861217046,457.748736567057
3.76921333744237,1.20848391175746,4.47607380997175,1.24474642189783,2.16997064827514,658.043807059811,1.74577628386642,563.772004339911
3.63635095921792,1.26462845374068,4.44445273141829,1.29850821205543,1.59648241581709,552.12871159121,1.65266012260583,471.928095375277
3.7430296675291,1.25263727064643,4.57267887059796,1.24688617159004,1.90162106786175,604.372216963218,1.72289229283307,490.083098925123
3.71492268328149,1.23792462917465,4.32544463126199,1.2531984464428,1.73547001271093,583.245887340264,1.52451757979065,483.391548940124
3.67676343009874,1.23784616348782,4.48739373362425,1.16139541467784,2.04671287650624,635.24931866241,1.7876142099423,526.43678684488
3.68447045151053,1.23508331631992,4.51428696068384,1.23383688737791,1.62593914537964,553.682743308108,1.9548628371155,584.309612749246
3.70159964454272,1.18234904828032,4.45543982099877,1.13014429602902,1.69453250748849,560.025506145443,1.65390587436711,499.776663962891
3.70260776096327,1.17735939929141,4.52327828436339,1.17059861262767,1.56062014784524,568.88766550152,1.71910000650749,519.313244334611
3.67716316144018,1.23795454944024,4.38858525461898,1.24393429432494,1.73926789682639,560.190765706892,1.92227597673938,568.325597026085
3.75459670000325,1.22435201357283,4.39828817075958,1.21319714937239,1.81818528604,609.667930534426,1.79607353251651,509.215655806781
3.77360207373247,1.27067416628056,4.30409171532844,1.25925767903173,1.80102083392917,567.28134375409,1.58469967380094,449.631551052154
3.71075124865527,1.20487836826666,4.37610619062779,1.22036598368326,1.67761199702332,590.494166691016,1.49678957990703,450.024734961558
3.66671862806517,1.2309774655043,4.47940495510928,1.25154867390548,1.55858274836074,573.024824033728,1.88105888317673,560.462571031951
3.71882535302107,1.24544639198235,4.54220454629434,1.35842690211227,2.23639456355031,655.309299372344,2.01573819147878,572.678146697392
3.60779739534912,1.19493791244193,4.44873389436497,1.19391180023721,1.71894321473562,618.747666038683,1.83825627900476,523.52729121769
3.72658807709783,1.23920151977596,4.47015480820045,1.21888174822898,1.56394798271542,565.250786174311,1.75498600357887,548.589164692989
3.67617042682723,1.26740141846342,4.37031001342646,1.36734020656643,2.01533257539073,629.873940472518,1.98436453102349,548.60840873179
3.72391968644133,1.19932025260123,4.36183265543906,1.26344358527278,1.82362521643993,571.655813025083,1.76526448707373,520.7518860329
3.7257494962213,1.24479346604751,4.53731475877124,1.25681797199018,1.66679647928278,572.630022256429,2.00070232579087,536.523997296612
3.73566263911844,1.2304795109124,4.39302768140677,1.28926303693158,1.79718076052718,624.096645879967,1.63746677938155,507.23258723267
3.58390722364395,1.17830793829247,4.45675121893956,1.2636005266015,1.38400600134268,488.852485599932,1.8069073901172,534.93262164203
3.67494808100615,1.17550796094045,4.39997198869338,1.27063002717742,1.60132273458467,539.551384627804,1.67032103662009,513.500790225423
3.67498954884478,1.24192132873598,4.48320618950236,1.23743236534356,1.70304157254634,562.033493874885,1.89720369012587,528.065016621958
3.67996281410667,1.270604805474,4.26077562074786,1.29549678246869,2.40833366111707,646.420993736537,1.66455318765268,516.289285434866
3.69245119620377,1.23017993086981,4.51808896064403,1.22363645045758,1.80745535286209,561.065196420047,1.64737276613392,499.577840255933
3.77387831535216,1.26941592702834,4.54466495884592,1.26794495300966,2.34268917686464,666.115495827196,1.91037396989928,561.404936693679
3.70744394539277,1.23260348428712,4.48671962103286,1.33621480400384,2.04591298873105,636.786682104536,1.5749241736453,443.53018233201
3.62106875054954,1.22292059502944,4.26248953875206,1.17232276186459,2.23654057080217,662.032032577951,1.43831860838926,414.836679511945
3.65196476944599,1.2103646520872,4.47591675525537,1.26772371765972,1.86314357254461,635.745486718688,1.87804820259757,550.266487396684
3.67886418494107,1.2339704214305,4.35309772432444,1.34352559344311,1.87948574494414,614.527919942933,1.54302697105003,456.038904282507
3.76964722345924,1.18584188005204,4.37292142256793,1.25246693799534,1.58820353438919,543.199895577985,1.67224331759771,516.729604519482
3.68302367207116,1.23278572617012,4.20690312958259,1.26334246993212,1.76686778006607,579.768855384393,1.79573099436189,548.219352369111
3.73110704288576,1.22840049989965,4.51171454978987,1.25587741735263,2.06396424198009,624.507465730406,1.8655351551237,525.474339456651
3.6950040489864,1.24307142165495,4.40986485891547,1.23681846738149,1.64612347381417,589.240213629412,1.91880544084621,560.402527015527
3.66150866971102,1.24121295464685,4.45792297669165,1.27115293928901,1.62542486993592,573.444058233098,1.78375739653805,521.6612883075
3.73943557584781,1.21679408858849,4.32780302717491,1.17904413473096,1.71390960789909,584.883363036132,2.04051313368368,549.592255363565
3.68058454585452,1.19914586968016,4.41260047026859,1.16097597495995,1.82992805697685,551.804730034675,1.6242840854255,489.462064101043
3.74725167342465,1.23411726410324,4.27039379133083,1.19272321810444,1.90484916998886,626.100240825923,1.93700060037297,564.681831888691
3.70115734201489,1.24141715794106,4.43377896870767,1.23971873513434,1.73608241390833,583.20212863023,1.80691376489032,494.794635407323
3.68569319221964,1.19870950929701,4.52362252909347,1.20616970308214,2.11916499926342,646.504807731359,1.68782946271173,502.384401941606
3.68381554397127,1.22855691453888,4.46596206027041,1.26263146500841,1.70197425391933,591.771315717794,2.0833972699404,581.135136293724
3.70275022332225,1.21056435696721,4.41566054223316,1.34028961809213,1.76744647986261,584.475480289062,1.82451569736725,511.929939504519
3.68055492130996,1.25166154382403,4.47093925042331,1.33317156309633,1.69057220782491,584.305604459784,1.74090893647822,481.978788756744
3.6153483121501,1.1788327482146,4.33654164233225,1.27992393464682,1.78524595253561,607.60018411298,1.87478553595385,570.220495102588
3.69574925840702,1.22680071625973,4.64234321841583,1.32152281069335,1.77137907425185,617.756964576027,1.65457906497548,501.272791749095
3.77234243699352,1.22444431233845,4.38564321139405,1.27407300511085,1.67569885250912,582.646852732282,1.78912285775981,545.738950641662
3.68874287713498,1.25725724192831,4.45414033847249,1.26158036059708,1.48633695634439,556.946843473477,1.6089038310104,483.177507684706
3.69086670065619,1.24790352586743,4.50848565595557,1.35678030002618,1.93388404930994,614.036153037025,1.58062003812043,464.146378233544
3.70613773208177,1.24631402992854,4.4278265603457,1.35086841758364,1.70635051968533,551.285609437689,1.75353184274579,485.594663081653
3.71989165641492,1.2777763247648,4.44091731048776,1.22143813171939,2.14271935800216,625.86819756069,1.74191793396522,552.092556547373
3.72655568505968,1.2151368800038,4.49438985859439,1.18542258437855,1.78137871853827,596.304518101442,1.54253934664747,468.486307368426
3.67432147293698,1.19379238609406,4.53732601841268,1.29148436149202,1.73961567241799,550.328937307107,1.83360650673974,525.877432480199
3.71365635611567,1.26016447001597,4.32760990899928,1.35827388806123,1.75369594485337,585.520505758833,1.7477894137325,497.516003836887
3.7328721590138,1.23650408725953,4.42593288318587,1.15563307741759,1.79378562894639,588.257881135876,1.56943488726892,468.996672404087
3.67633623129641,1.22384387510844,4.46535752814588,1.31951715102004,2.01365649148692,614.783399243798,1.87824681204432,546.035288759658
3.72431672957613,1.23545687635363,4.56011250074515,1.25179496874888,2.08397073748886,638.041014846897,1.83319215704624,571.943680014113
3.71631899702362,1.23242736683096,4.42841709274761,1.25571318814822,1.83178904141097,603.056882865866,1.67316848438908,500.117961829362
3.70688772340457,1.29820949891534,4.49023576910491,1.32133878421515,1.71130853288613,567.19007976769,1.81739395370376,520.483184749885
3.71399423687988,1.19026615344322,4.4125230774826,1.22834495543871,1.50065546540735,520.842796621247,1.94779494859627,570.91803521096
3.63021725340594,1.19580357188781,4.28109004444528,1.16718788392452,2.07166077416203,641.94538006529,1.80435930021394,547.323423526663
3.68865856615924,1.21847903144318,4.24932792923431,1.23101976121589,1.5337454583562,558.615454591613,1.63853408699802,480.283230889108
3.69361038061704,1.25734849082061,4.40202726072746,1.32593516684683,1.56427390042742,557.879025785188,1.6493648385316,448.171577189694
3.6448122562344,1.22373501435335,4.55053834587932,1.13076020953013,1.66550672132975,557.632780794605,1.73355991866745,550.653366093076
3.75955028471431,1.23079404802952,4.3607639713652,1.29905781849591,1.65781636706724,578.953337067505,1.68093284684481,509.774946451558
3.61766874367854,1.22717740802164,4.51821468757176,1.19550887536734,1.88412610406583,593.705452288983,2.11223698180946,585.570330792355
3.71774522207333,1.17537205725932,4.39417059887415,1.2487409429946,2.4666850802273,672.151216836688,1.78986659042917,549.906483122316
3.71258165505465,1.20925519701221,4.42596122253626,1.22390424754595,1.42146792747665,543.460228100844,1.89876660293735,556.898860704479
3.67795368911527,1.18749243598136,4.38213570293184,1.17350190231035,1.87009028237634,593.533191617251,1.65294926371363,482.285505367464
3.74195588031952,1.196083685344,4.37671991960476,1.26596397660035,1.78174402557274,590.413668749544,1.86892268052378,572.019973711768
3.72475407690629,1.20965814842493,4.48654217150102,1.26316347378173,1.68575879033976,561.851898827169,1.68093765911714,485.344508656729
3.70879100827176,1.21518088797079,4.36485358784164,1.20740486903634,1.76682171084277,577.095962522944,1.61893318897499,501.453950968381
3.68883978857556,1.27391236106067,4.48091493558506,1.14655287783573,1.77443591302567,606.994383405343,2.07407511970195,561.471473436069
3.68697974008571,1.19915797495729,4.34027780535534,1.19014157732269,1.61875349190539,574.542856209497,1.67562941172442,486.67964161975
3.69641951237214,1.20417562818608,4.50426660011317,1.34810093824363,1.82088614887232,612.228479605211,1.66006934959423,541.370473455491
3.72526194179676,1.22619632887784,4.27494187229868,1.29616713601167,1.55837233848071,560.477371967301,1.70149105808912,540.960945235721
3.60927661607101,1.22556386276419,4.46458935848646,1.23744726006251,1.49303844608022,544.435673480804,1.87677449260706,537.43173013302
3.65992113801538,1.26490859008529,4.43745714612137,1.23367898921661,1.72871242616428,595.272572028879,1.74861509316614,508.026492895789
3.68740336995775,1.22219353325345,4.43404281773098,1.22206219435758,1.63350450986598,526.025031030664,1.60014044506284,489.956665222208
3.74971458985705,1.18168156922453,4.5699593896502,1.14792014516387,1.77629840163274,610.274831899579,1.76704498142964,511.249197086583
3.7028364093355,1.20308083373711,4.39103522028192,1.24836766610129,1.5583710965203,572.368883880762,2.05289710296068,572.70743330134
3.68521664874318,1.24404822709471,4.32244707996312,1.17833160219033,1.75394890262019,591.90492174628,1.65852775705596,555.074522327291
3.69589841254232,1.20244535564888,4.63312986436748,1.17256218493472,1.82404424859294,637.497865275779,1.75433836454862,529.318988321388
3.64131514550072,1.17785251615637,4.47904671642814,1.21437877136661,1.65767426963327,612.776918875405,1.74675566467766,549.464946147573
3.70123823123248,1.25898384827121,4.49785640529215,1.20233880583979,1.68859684037874,566.016538027153,1.80039516273976,528.45432884371
3.71619983851959,1.21551537963168,4.29398889352633,1.09660542371734,1.6514632580155,578.730220813479,1.94314673028963,545.184378587033
3.73190901363515,1.18676101324173,4.49131568717413,1.33958425298404,1.76732592361541,583.058902099996,1.53503335343423,480.468093193983
3.64975495526983,1.22104726486161,4.39981266333239,1.23618753906166,1.50653724027957,510.314276141952,1.91220000149436,521.033972584572
3.65885603841258,1.22304887287306,4.39395550322917,1.31670545721601,1.91962512272817,612.374810953683,1.67633726256621,523.874668571572
3.67312858042742,1.24717035244243,4.22812392179575,1.19467144943195,1.6752519662395,589.028801918925,1.48759320564675,457.870451554795
3.702613729296,1.23532259601724,4.44286077376318,1.31236442388314,1.898474027248,592.091359338602,1.62619118788568,513.374930356504
3.63237071969993,1.22921653471364,4.35023566060989,1.2072170848527,1.50413507785867,525.175634219658,1.67575783174507,506.45374308573
3.6876190066539,1.25801786581575,4.32157417039931,1.20553368998646,1.91315010064871,634.834121450572,1.72110410531847,534.886918279966
3.69118243144363,1.16916949976799,4.29555906043301,1.27645417300596,1.71531854298226,586.829305530699,2.07121368708739,603.678220737227
3.72377102562278,1.29056580474524,4.3355484954055,1.20862322718013,1.73632208590285,599.830278887221,1.95190844653072,584.430248672233
